paroquia_id,nome,orago,arciprestado,diocese,url_ficha,site,facebook,instagram,site_confidence,facebook_confidence,instagram_confidence
16907,Figueiredo,São Paio,Guimarães e Vizela,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16907,https://arquidiocese-braga.pt/local/figueiredo-sao-paio,,,0.9,,
17434,Figueiredo,São João Baptista,Sertã,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17434,,,,,,
3407,Figueiredo das Donas,Nossa Senhora das Neves,Lafões,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3407,,,,,,
694,Figueiredo de Alva,Transfiguração de Nosso Senhor,Lafões,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=694,,,,,,
1768,Figueiros,Nossa Senhora da Conceição,Lourinhã,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1768,,,,,,
3101,Figueiró,Santa Cristina,Amarante,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3101,,,,,,
3102,Figueiró,São Tiago,Amarante,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3102,,,,,,
3700,Figueiró,São Tiago Maior,Paços de Ferreira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3700,,,,,,
614,Figueiró da Granja,Nossa Senhora das Graças,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=614,,,,,,
4118,Figueiró da Serra,Imaculada Conceição,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4118,,,,,,
265,Figueiró do Campo,"São Tiago, Apóstolo",Baixo Mondego,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=265,,,,,,
392,Figueiró dos Vinhos,São João Baptista,Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=392,,,,,,
1275,Fiolhoso,Nossa Senhora da Purificação,Douro II,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1275,,,,,,
16846,Fiscal,São Miguel,Amares e Terras de Bouro,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16846,https://arquidiocese-braga.pt/local/fiscal-sao-miguel,,,0.9,,
518,Fiães,São Miguel,Terra Quente,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=518,,,,,,
850,Fiães,Santa Maria,Melgaço,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=850,,,,,,
2289,Fiães,Nossa Senhora da Graça,Trancoso - Celorico da Beira,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2289,,,,,,
3196,Fiães,Santa Maria,Santa Maria da Feira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3196,,,,,,
1151,Fiães do Rio,Santo André,Barroso,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1151,,,,,,
1087,Fiães do Tâmega,Santa Maria,Alto Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1087,,,,,,
2403,Flamengos,Nossa Senhora da Luz,Faial (Ilha do Faial),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2403,,,,,,
17362,Flor da Rosa,Nossa Senhora das Neves,Ponte de Sor,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17362,,,,,,
2227,Foios,São Pedro,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2227,,,,,,
959,Fojo Lobal,Divino Salvador,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=959,,,,,,
1363,Folgosa,Divino Salvador,Maia,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1363,,,,,,
2318,Folgosa,Nossa Senhora da Graça,Armamar - Tarouca,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2318,,,,,,
4119,Folgosinho,São Pedro,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4119,,,,,,
3152,Folhada,São João Baptista,Marco de Canaveses,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3152,,,,,,
1187,Folhadela,São Tiago,Centro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1187,,,,,,
2256,Folhadosa,São Pedro,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2256,,,,,,
3835,Folques,São Pedro,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3835,,,,,,
16922,Fontarcada,Divino Salvador,Póvoa de Lanhoso,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16922,https://arquidiocese-braga.pt/local/fontarcada-divino-salvador,,,0.9,,
3523,Fonte Arcada,Nossa Senhora da Assunção,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3523,,,,,,
3818,Fonte Arcada,São Tiago,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3818,,,,,,
16612,Fonte Boa,Divino Salvador,Esposende,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16612,https://arquidiocese-braga.pt/local/fonte-boa-divino-salvador,,,0.9,,
16527,Fonte Coberta,São Romão,Barcelos,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16527,https://arquidiocese-braga.pt/local/fonte-coberta-sao-romao,,,0.9,,
2655,Fonte de Angeão,Nossa Senhora do Livramento,Vagos,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2655,,,,,,
17625,Fonte do Bastardo,Santa Bárbara,Praia da Vitória (Ilha Terceira),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17625,,,,,,
2396,Fonte Longa,Santa Maria Madalena,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2396,,,,,,
1244,Fontelas,São Miguel Arcanjo,Douro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1244,,,,,,
2319,Fontelo,São Domingos de Gusmão,Armamar - Tarouca,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2319,,,,,,
160,Fontelonga,Santa Maria Madalena,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=160,,,,,,
1245,Fontes,São Tiago,Douro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1245,,,,,,
17471,Fontes,Nossa Senhora da Assunção,Abrantes,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17471,,,,,,
17626,Fontinhas,Nossa Senhora da Pena,Praia da Vitória (Ilha Terceira),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17626,,,,,,
3683,Fontiscos,São Bartolomeu,Santo Tirso,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3683,,,,,,
995,Fontoura,São Miguel,Valença,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=995,,,,,,
960,Fontão,São Tiago,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=960,,,,,,
2228,Forcalhos,Santa Maria Madalena,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2228,,,,,,
16613,Forjães,Santa Marinha,Esposende,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16613,https://arquidiocese-braga.pt/local/forjaes-santa-marinha,,,0.9,,
3379,Forles,Santa Luzia,Dão,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3379,,,,,,
902,Formariz,São Pedro,Paredes de Coura,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=902,,,,,,
17544,Formigais,São Vicente,Ourém,Leiria-Fátima,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17544,,,,,,
1442,Fornelo,São Martinho,Trofa - Vila do Conde,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1442,,,,,,
3408,Fornelo do Monte,Santo Estevão,Lafões,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3408,,,,,,
961,Fornelos,São Vicente,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=961,,,,,,
1246,Fornelos,São Sebastião,Douro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1246,,,,,,
2355,Fornelos,São Martinho,Cinfães - Resende,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2355,,,,,,
16867,Fornelos,Divino Salvador,Barcelos,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16867,https://arquidiocese-braga.pt/local/fornelos-divino-salvador,,,0.9,,
16902,Fornelos,Santa Comba,Fafe,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16902,https://arquidiocese-braga.pt/local/fornelos-santa-comba,,,0.9,,
582,Forninhos,Santa Marinha,Dão,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=582,,,,,,
175,Fornos,Santa Eulália,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=175,,,,,,
3089,Fornos,São Pelágio,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3089,,,,,,
3153,Fornos,Santa Marinha,Marco de Canaveses,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3153,https://igrejasantamaria.pt/,,,1.0,,
3212,Fornos,Santíssimo Salvador,Santa Maria da Feira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3212,,,,,,
615,Fornos de Algodres,São Miguel Arcanjo,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=615,,,,,,
632,Fornos de Maceira Dão,São Miguel Arcanjo,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=632,,,,,,
519,Fornos do Pinhal,São João Baptista,Terra Quente,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=519,,,,,,
4034,Fornotelheiro,Nossa Senhora da Graça,Trancoso - Celorico da Beira,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4034,,,,,,
3287,Foros de Salvaterra,Imaculado Coração de Maria,Almeirim,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3287,,,,,,
2182,Foros de Vale de Figueira,Nossa Senhora de Fátima,Montemor-o-Novo,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2182,,,,,,
2142,Foros do Arrão,Santa Maria,Coruche,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2142,,,,,,
1312,Forte da Casa,Sagrado Coração de Jesus,Vila Franca de Xira-Azambuja,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1312,,,,,,
17339,Fortios,São Domingos,Portalegre,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17339,,,,,,
270,Foz de Arouce,São Miguel,Alto Mondego,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=270,,,,,,
1323,Foz do Douro,São João Baptista,Porto - Poente,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1323,,,,,,
1387,Foz do Sousa,São João,Gondomar,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1387,,,,,,
16773,Fradelos,São Martinho,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16773,https://arquidiocese-braga.pt/local/fradelos-sao-martinho,,,0.9,,
16947,Fradelos,Santa Leocádia,Vila Nova de Famalicão,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16947,https://arquidiocese-braga.pt/local/fradelos-santa-leocadia,,,0.9,,
16678,Frades,Santo André,Póvoa de Lanhoso,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16678,,,,,,
117,Fradizela,São Lourenço,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=117,,,,,,
567,Fragosela,Nossa Senhora da Graça,Viseu Urbano,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=567,,,,,,
16521,Fragoso,São Pedro,Barcelos,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16521,https://arquidiocese-braga.pt/local/fragoso-sao-pedro,,,0.9,,
16560,Fraião,São Tiago,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16560,https://arquidiocese-braga.pt/local/fraiao-sao-tiago,,,0.9,,
87,Franco,Nossa Senhora da Expectação,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=87,,,,,,
1945,França,São Lourenço,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1945,,,,,,
17389,Fratel,São Pedro,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17389,,,,,,
3701,Frazão,São Martinho,Paços de Ferreira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3701,https://paroquiasaff.net/,,,1.0,,
3702,Freamunde,Divino Salvador,Paços de Ferreira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3702,,,,,,
88,Frechas,São Miguel Arcanjo,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=88,,,,,,
2290,Freches,Nossa Senhora da Graça,Trancoso - Celorico da Beira,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2290,,,,,,
3103,Fregim,Santa Maria,Amarante,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3103,,,,,,
1651,Freigil,Santa Maria,Cinfães - Resende,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1651,,,,,,
4000,Freineda,Imaculada Conceição,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4000,,,,,,
1887,Freiria,São Lucas,Torres Vedras,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1887,,,,,,
16742,Freiriz,Santa Maria,Vila Verde,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16742,https://arquidiocese-braga.pt/local/freiriz-santa-maria,,,0.9,,
17041,Freitas,São Pedro,Fafe,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17041,https://arquidiocese-braga.pt/local/freitas-sao-pedro,,,0.9,,
89,Freixeda,Santo André,Mirandela,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=89,,,,,,
4080,Freixeda do Torrão,Nossa Senhora dos Anjos,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4080,,,,,,
4216,Freixedas,São Martinho de Tours,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4216,,,,,,
17390,Freixial do Campo,São Bartolomeu,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17390,,,,,,
17582,Freixianda,Nossa Senhora da Purificação,Ourém,Leiria-Fátima,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17582,,,,,,
1606,Freixieiro de Soutelo,São Martinho,Caminha,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1606,,,,,,
206,Freixiel,Santa Maria Madalena,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=206,,,,,,
3524,Freixinho,São Miguel,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3524,,,,,,
633,Freixiosa,Santa Luzia,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=633,,,,,,
962,Freixo,São Julião,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=962,,,,,,
3154,Freixo,Santa Maria,Marco de Canaveses,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3154,,,,,,
4001,Freixo,Nossa Senhora da Natividade,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4001,,,,,,
4120,Freixo da Serra,Nossa Senhora da Expectação,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4120,,,,,,
3104,Freixo de Baixo,Divino Salvador,Amarante,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3104,,,,,,
3105,Freixo de Cima,São Miguel,Amarante,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3105,,,,,,
176,Freixo de Espada à Cinta,São Miguel,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=176,,,,,,
3566,Freixo de Numão,São Pedro,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3566,,,,,,
3178,Frende,Santa Maria,Baião,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3178,,,,,,
1996,Fresulfe,Santo Estevão,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1996,,,,,,
3711,Friande,São Tomé,Felgueiras,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3711,,,,,,
16923,Friande,Santo André,Póvoa de Lanhoso,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16923,https://arquidiocese-braga.pt/local/friande-santo-andre,,,0.9,,
963,Friastelas,São Martinho,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=963,,,,,,
3121,Fridão,São Faustino,Amarante,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3121,,,,,,
1810,Frielas,São Julião,Loures-Odivelas,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1810,,,,,,
996,Friestas,São Mamede,Valença,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=996,,,,,,
520,Friões,São Pedro,Terra Quente,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=520,,,,,,
296,Friúmes,São Mateus,Alto Mondego,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=296,,,,,,
2210,Fronteira,Nossa Senhora da Atalaia,Elvas,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2210,,,,,,
2586,Frossos,São Paio,Albergaria-a-Velha,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2586,,,,,,
16561,Frossos,São Miguel,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16561,https://arquidiocese-braga.pt/local/frossos-sao-miguel,,,0.9,,
3311,Fráguas,Santo António,Rio Maior,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3311,,,,,,
3579,Fráguas,São Pelágio,Castro Daire - Vila Nova de Paiva,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3579,,,,,,
616,Fuinhas,Nossa Senhora da Graça,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=616,,,,,,
17435,Fundada,Santa Margarida,Sertã,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17435,,,,,,
4103,Fundão,São Martinho,Fundão - Penamacor,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4103,,,,,,
